return_id,order_id,product_id,return_reason,return_requested_date,return_resolved_date,return_status,resolution_type
ee2136dfd90d34bad537a9579bf48ab7,06b3584f1723cb55582a5cedb5c6826d,8eee176fdd93bc47e4d5f26241d59e92,Size issue,2024-09-29 13:38:45.265018,,pending,Refund
689d294811cef871716b38c61304e442,9f1eacea691c4d0f7262e417df8601a5,35f05fc09687606d5ea838f460b0d59d,Size issue,2024-12-11 18:43:29.855741,2024-12-16 02:33:27.531407,rejected,None
6cd1b125bb53d8ca46d616a56b3031db,938e4be6d16e7e033dba9e33a0e4b303,da5ee3652d37296dcfec21049a1e627c,Defective,2024-12-03 03:48:30.959794,2024-12-08 06:40:34.898858,approved,Replacement
d51dd6ca4e2317d112a198b683ecddcd,4dbaf79166658e35c1c163b04fdea250,90b9500dbeecb1c0bf91d86566baf595,Wrong item,2024-02-19 22:59:43.024523,2024-02-25 23:01:27.663402,approved,Store credit
7eee2e9c5610be9588dea918a32252c1,32220cde6ffb61570fef1c80bd022640,fefd3b9efcecae7145ab80e1cb6b49ce,Late delivery,2023-08-07 18:12:30.883646,2023-08-11 15:14:23.704264,approved,Replacement
dc0d064cc5a07bec5d8904a221178aa6,ce2daf4c6b406c23599b196b8eda3d4d,5a13765269d30af73af1ed3f351bd359,Defective,2024-11-24 21:36:21.294613,2024-11-28 08:13:17.802813,rejected,None
a3549551af6e4269f292d2d5ecb013b8,eef8146ee8baed6f718ad61aa2f62f21,f093236d9ed30d46b2bea3e586e7705b,Wrong item,2024-09-24 22:55:31.538926,2024-09-29 00:10:00.742914,approved,Replacement
06b47fabf5f17afc2df40afb782829dc,357b631f2e6339caf227f9110172a4c9,2dbed0069b58774ffdeca44104e67529,Defective,2023-09-21 08:29:26.863948,2023-09-27 09:07:42.849390,approved,Replacement
5b1189ccf0a07d3289047f20530afe1e,3187f80ae46972816174be18fc926028,087e6618bee2578dc37896e9b2816dcd,Damaged,2023-12-18 18:43:13.365841,2023-12-21 23:57:42.650551,rejected,None
2bca12a1921e38837d02a895955c4c3d,e7ca807ef0bba9dc29df999641dd5006,46935df03e95fbb17ddace24f94d8086,Defective,2023-06-04 15:04:53.540946,2023-06-08 13:56:47.296987,approved,Replacement
421186bb72d708f8258cadcc26198d75,dfc2dd86f47abe2ecf577ac4f15e6f90,767e7f693a2666c5aac36249eee92ca3,Size issue,2025-01-04 03:20:55.858326,2025-01-10 23:50:40.713824,approved,Refund
459cd4cdb5fb34357a87ebc64cb17070,733ac8e80b8fafd9109b204c421408af,91120e1bef60e09d7ac8536bca6a8786,Size issue,2025-01-09 02:07:59.882662,2025-01-12 15:22:20.846852,approved,Store credit
f4ff57f704ef8798fdbc2852f4ac69f2,37562cfc25f940bfd73d6179cb7af13f,31add6bc411c800246e0186e81178078,Defective,2023-03-09 23:06:02.267752,2023-03-15 01:26:12.938082,approved,Replacement
f6bd10b2b4205a7c7fb23078927d5d75,37562cfc25f940bfd73d6179cb7af13f,1c0aa744552ec0f9f1a091b0793d4c50,Defective,2023-03-13 03:27:39.852596,2023-03-16 04:43:15.991037,approved,Replacement
af15f0d394c31366567bce5ba1d383a7,8aefa703768c1dd00630898c84763821,c59386483f6dd2a40f4f75734aa06c0f,Size issue,2023-11-24 20:29:40.167791,,pending,Replacement
9cf7a5efd1aacf4063b58c09426f6dc7,797406f6a669c26788e6ccc2ab6752a6,65257521fceb0bcc3fc7dfedf748c39b,Size issue,2024-11-30 13:56:07.565337,2024-12-04 21:11:35.972303,approved,Refund
4fc9e7439502a603616f459ed4774203,6e81659616278cac3c2a102bb525af54,45b6b991d647e017f6357fa805007924,Size issue,2024-10-24 07:56:09.599442,2024-10-27 18:33:58.846811,approved,Refund
9780b8d4cd25477ff7c5fa83de794c9b,aa5352ccd070e8fa91b2ed7e0b0faa34,98d688506834230bad317e38b0b1e180,Defective,2024-10-12 02:41:38.201511,2024-10-15 20:31:50.224120,approved,Refund
dfd1e754a3b4ba8477dcf91c6ca85d9a,6e9aec562c4a0df51e1935f5d13dc2e9,ffe32a6875f0baca572f86fb3f5c0040,Size issue,2023-07-05 07:36:02.120591,2023-07-08 10:27:03.513397,approved,Refund
9bbbbd215e510954805ee1649f948c03,15748767ba8549a91113219f5d1f2d87,953bed335f5d0aa33ed93a575aca1412,Wrong item,2024-08-06 20:21:05.186759,2024-08-10 17:57:16.995044,approved,Refund
b654891916fb70cb9a00ebebfbcbf9cf,a61decd3d80c0c1c015220579ac967da,2c5cbe765bd04aec48a6916a8869a118,Defective,2025-01-11 14:17:15.781619,2025-01-16 08:18:24.344000,approved,Replacement
08bbfd54c902daf690f7eb0dafc09416,13bb368f7b696c96a2313edfcf26228f,caa26ae7ab4cfe0f44fbd360a8850018,Size issue,2023-02-03 01:35:11.538009,2023-02-09 09:02:25.181432,approved,Replacement
39623880e14c76a59931026f4d8805ca,e7741e27093ef488aae4f1fecfabd92c,0770baaa081107483881bbb6047dea7a,Size issue,2024-11-15 18:21:16.462583,,pending,Replacement
695a7b9eb040dde7d30ae65900dde3bc,a1e998d549c7112b65fbbd37995a21c8,60fb4124556620303bcb7b9dd5b366dd,Size issue,2024-02-03 20:16:51.338028,2024-02-09 02:23:05.839249,approved,Refund
b6632d10bd0bffa29eb216d589fa775b,10fce2a11479a3ecbea0ea55eff81be3,119236156adb4810af156cb6006983b5,Defective,2024-10-21 03:51:34.801747,2024-10-27 06:20:16.190810,approved,Refund
32b88b643962e34b12f6b1ef2de5ac3c,faaec64a5669518d57f7b5360f5725d5,e137def5a49025c11bad49ece2bb1abc,Size issue,2025-01-08 18:52:22.671880,2025-01-13 01:24:30.300231,approved,Refund
e5d1c6e2dc2a539fba22d55dca405576,4e5b8dec6a01fff690058069ed483245,c3e43d44c82fa93d562c766072d10ae7,Defective,2024-06-11 23:00:16.433751,2024-06-18 04:10:19.111880,approved,Store credit
b1d28f56eac9726ad71ee76fdd7c4499,2525bb7e25f07fb7ac4e0596c9968313,2dbed0069b58774ffdeca44104e67529,Defective,2023-11-13 20:02:11.640472,2023-11-18 09:50:01.007819,approved,Refund
8c3124fd13d057cbd94ac63cc5903e8f,2525bb7e25f07fb7ac4e0596c9968313,919fe8d882e50dbf13505eda55bdbb67,Wrong item,2023-11-13 16:06:17.145539,2023-11-19 02:00:00.899416,approved,Replacement
96eca35a6aa264be3363bc37df9a11cf,f70f0af3658386c54edc419602eb39d2,e053a2c6c039079adbcd113cd0c97764,Wrong item,2023-12-09 09:23:54.668534,2023-12-12 09:38:14.619081,approved,Refund
b1aee64f7aacd0a15f99fc2b9a90023b,495b779fc434bbbddf9434c30400d0c3,28834c0c90194469e87a803d1dbbf084,Size issue,2023-08-08 07:14:49.791279,2023-08-14 15:26:28.182734,approved,Refund
9a4309c05595af536b7defd2271a121f,a388c487006a105dbca380b75402f82d,2a30fb3f600e799546f59d527f959dbc,Size issue,2023-07-31 08:21:28.426037,2023-08-04 17:07:47.633369,approved,Refund
f028152cb97f3b1df415b6310f409c15,a388c487006a105dbca380b75402f82d,5e00ee2a805abaaf05564744701361e9,Wrong item,2023-07-30 20:43:58.732928,2023-08-03 06:25:37.374568,rejected,None
beaba95b7e6bb66e99e1b6b027405576,a388c487006a105dbca380b75402f82d,56fa582fbdc90e8804f072b84708b52e,Damaged,2023-08-05 20:36:43.416403,2023-08-10 01:16:26.908036,approved,Replacement
a01ec4f00da26fe406d3744e11617c14,56c69df40af38c27b31afbb1bc71e6b0,5e6b92dcb016d9b680d82e1c63894a10,Changed mind,2024-04-04 19:28:38.983497,2024-04-09 06:54:20.408392,rejected,None
d1ec126979726d16eb19f49247bf50d9,334fabfc6a936d7c333e798a295fa9f3,bd2f65508bc9d8cc67db58a16f60acb5,Size issue,2023-12-30 01:08:38.395376,2024-01-05 13:30:11.829867,approved,Replacement
db315bae1283a871794c64c7976dbc1a,34a8e3e677d974e8aa44b17b9ad23db4,341336ac013c825b76924386eb457b79,Size issue,2024-02-13 11:50:11.223236,2024-02-17 22:14:36.661568,approved,Replacement
a742276d38f8e628cfe5c4c64987a495,4c1750d966b4d20860328975d58bf2be,be141bc1285246eaef72955a18d9436a,Size issue,2024-04-15 13:01:58.400227,2024-04-19 14:45:20.678747,approved,Refund
972fc1023f53cee814571804538cb7f5,ed78679aee36273c73cb008f1af4174d,767e7f693a2666c5aac36249eee92ca3,Size issue,2023-04-20 14:26:46.119375,2023-04-24 20:54:48.882509,approved,Refund
cabfbf418bea019efa45b7a3df285535,6c3afd54c6112e1ab11f1f7349dc9cec,6b7099f22a90108259a3dd81432a75f4,Changed mind,2023-10-06 06:43:53.822140,2023-10-11 09:54:33.017529,approved,Refund
54c4023dc18802ee02af3ea0881f0c38,7011fc87aaa35ba53f9ebfabebb128e7,c823ffc1f495e8cd0a407c350257127d,Defective,2024-01-29 06:24:04.220395,2024-02-04 23:00:42.792525,approved,Refund
465ac4960de180977f9c080b267246ec,9a3d9705d3c5eac87a97d1553ab68915,2d9d3476424a08a1e7e12d5e27af86fb,Defective,2024-06-23 04:14:06.934966,2024-06-27 18:05:20.815736,approved,Refund
2db40e2f206fc3e60c6159bc1231f56f,6f44606626cb358d5da5f817b012f2d0,7547f5f1d0749ed5d864a20da46c3227,Size issue,2023-04-29 13:13:01.019035,2023-05-06 05:31:53.500076,approved,Store credit
98d3b8de5f2465a0b320a9dd9469584f,6091e0a3a3a1080fac22aa4f42e52796,57fb56c6f022005843e883fb709249f4,Wrong item,2024-09-22 07:13:54.366473,2024-09-27 10:16:38.664222,approved,Replacement
b22fa54a166b3d23a8d42f85da4940cc,b3c43545ed55a3c468695d0269a9a17e,519b1e766a42b5a809ed001054729894,Defective,2024-07-24 15:56:59.296782,2024-07-29 01:17:25.589403,approved,Refund
ea159fc8fa232dba23d6e0127e3d8fdc,07726c9fa2a671ddff2d7a26c2e9bdad,553aa1b02635843f8ca277e0b65d5f0a,Defective,2024-01-20 03:52:52.059573,2024-01-24 09:04:36.038029,approved,Replacement
d9dd892cf2e248ca09a4fc4a87d700d9,1efedcd49f970cb50cca7a8e5dff2154,2255e08af1b4f5eb535691e21c06d9b7,Size issue,2024-07-15 05:39:08.200354,2024-07-21 20:52:11.191135,approved,Replacement
5352849ae4d65d705d57ff1668d16668,d70b8a84b11770cf96cff1c4f1ec3e3a,7547f5f1d0749ed5d864a20da46c3227,Damaged,2023-12-02 01:27:59.526691,2023-12-06 00:38:49.380914,approved,Replacement
3c5e6d4d81f69a9233bd394bb76164fd,d9dfcb9f2150fbdfdece5bddbd02faf4,4ce3e056a2075aa1b7a8c4913557876d,Damaged,2024-09-10 10:54:48.855952,2024-09-17 08:59:49.606956,rejected,None
c273319ab9177ec297c6f28f0df78036,825c813c5925c5e189114f73b46afa1a,059b8814656be588ae74b9de41f39076,Late delivery,2024-10-17 01:34:39.038231,2024-10-22 20:49:10.295388,approved,Refund
53f945c8edad5c1accfdf5e29010e6b7,ca2a22d982b1d3d2ac2e26f66dcf95e8,f4a24fd7c92f99f1139f73e106d737ba,Size issue,2023-08-09 00:15:14.718711,2023-08-12 09:28:30.985430,approved,Refund
e759c738c0aa3c60f0af1b4195019cbc,877af94a01745a691707da3403aaac18,908eb0906805377bc6c3d2d025c694c9,Damaged,2023-05-31 19:03:21.551594,2023-06-07 15:10:13.381464,approved,Store credit
f9d0bf0585ec511d5996b0de3f6c79be,753d21a1a0cb11e187ef208497d56647,0adb92f8e35e03dd4b243df5d8a411df,Wrong item,2023-07-08 15:43:36.720650,2023-07-15 08:48:03.360876,approved,Replacement
731005326d91e70957401c1f37fbf671,70921099b97132adf3dee7db1b43d256,29d31766f2f1426902c25a1c5ee2c46f,Defective,2023-07-30 08:03:46.991720,2023-08-04 02:40:49.779473,rejected,None
a83f3ff8da3804dbf0c1ea483bd71221,8742e1780c29545fabe42d1055cad94e,4bc7ced7d9797ba5ad126d334c476d7c,Damaged,2023-08-05 13:25:00.713714,2023-08-11 18:53:30.743505,approved,Refund
a55730b6d8dace7525f4ad480819ee6e,138221fcf2aa5e104cb5ae7fad98d58f,f515bac8ff30a1f80a0b45ad0f77f085,Damaged,2024-11-07 08:39:33.322016,2024-11-13 08:11:54.572056,approved,Replacement
3526cd16f63deaf252d8c6f99154a919,36348f944d148204e7841478a4f71472,485daba43cb4354ce6976822d54f901d,Defective,2023-03-08 09:39:44.462598,2023-03-12 15:05:44.536923,approved,Refund
1637fe2f709061875ee8125d4d0b5a75,8b394d848b794598fa1f64c528fb9a33,f4a24fd7c92f99f1139f73e106d737ba,Size issue,2024-06-29 13:28:18.513850,2024-07-02 16:35:21.159848,approved,Store credit
3c82db980089eccf4858da36cf192e0a,5121e30892b074956a436ad7e0dfa9e5,9955b3ef2320623dd424fcdc20ecd13d,Wrong item,2023-12-29 04:17:45.177765,2024-01-03 23:20:03.123867,approved,Store credit
f1ff49adb2102748426f39852324f9a3,d1159c296f9d95d721b7835bb3b11d20,87e1caae9418d8dc23bb8410fb2269c6,Wrong item,2023-07-04 10:19:32.495390,2023-07-09 01:19:40.642886,approved,Replacement
5e1dab9d0ce8646ecb351a3f33c84301,629e0714eb2b28731f7ea6bf7a2e38b3,e8b3584565db5720969295e3b130b31a,Defective,2023-09-29 05:31:29.398016,2023-10-05 11:50:29.489204,approved,Refund
5aeca336b6db2e4551464d0bcd33f7cf,61404773f120d07665ebab543a213ae0,92e87bad62d6d77f1bb7d8c015672e92,Late delivery,2024-05-04 19:42:16.995301,2024-05-08 11:49:06.142608,approved,Refund
4cdabddbb1ed0661e195fee48cb47e40,d00f59cb843c2688be4b8950adb0b6fb,5237bc08aa0a29b61b35e0764abd2fee,Wrong item,2023-10-10 01:52:36.444990,2023-10-15 16:17:43.373966,approved,Replacement
4da782355e8a269ae0f1de18bf830f75,bfac48b49a7ff8378abe07d0588031c5,3f009759395607dbd5dd04fc53788ea1,Defective,2025-01-04 20:12:41.413665,2025-01-08 00:01:03.604941,approved,Refund
b59c48cee39e0885caf02ffd424ee6a3,c36c645e948c7db6a1f76678327871d8,1c2f0efb07f042e4a062f605464b67ed,Size issue,2023-12-20 21:48:11.817747,2023-12-24 01:03:51.210939,approved,Store credit
98260c9ec4c6bced155c900c16bb06bc,c36c645e948c7db6a1f76678327871d8,978aace584fc69561f4acbefaf936ecb,Damaged,2023-12-09 16:06:31.710943,2023-12-14 04:07:14.997095,approved,Store credit
2f5f7cbcb2a3da06a5ffd2029aeed99d,d298f6ab09c3c84828080cc98bcbffb5,2a30fb3f600e799546f59d527f959dbc,Size issue,2023-08-01 19:33:30.611681,2023-08-08 00:38:02.286672,approved,Replacement
182af0ad972bf7e6641d747aa0cf5dd9,bf630101ce8240bea61230248a1e9d3c,4dd28e7171366f444389af887de34b03,Changed mind,2023-07-12 05:08:26.707072,2023-07-19 00:20:53.330300,approved,Refund
bef688714b04bca13bd1a9f596eb31f4,b238def2081caed2ff792b117ea68e1a,b360ff96733d76e00f7d6574a9c16a38,Defective,2024-07-26 09:41:32.885849,2024-07-30 01:16:14.225597,approved,Refund
69231630ff19c81f24aed2cb1879fbd9,3722d537ca8d8db6f14544a092db9c6f,3a6b505113b95cd60a4a4214bd980cf2,Changed mind,2024-08-21 22:52:19.540835,2024-08-27 07:31:34.841579,approved,Replacement
735d21ea82285cd66bac820ce34bf81f,c864447e3afb5046344693abe6d5ab56,0384f55374c3e92943087955d25a3638,Damaged,2024-11-27 14:11:28.496602,2024-11-30 17:32:42.665386,approved,Replacement
dedd64b71260cd39a5edffe3e018fb26,4f7ab08fb5a743e56cf290735c2424c2,042eb77230a93c872d50764799520c44,Wrong item,2024-07-27 07:34:13.577436,,pending,Refund
98f54b54f570a9a3a5b06dcac05158d4,4b3f1a91d5a102226338473ab01cfdf0,2a30fb3f600e799546f59d527f959dbc,Size issue,2024-02-27 22:56:52.825393,2024-03-02 01:51:59.647509,approved,Refund
b29e1823352f10a65d0f5ae9d48a67ca,4b3f1a91d5a102226338473ab01cfdf0,6379e7d63d99fc210d5debc8860c138b,Size issue,2024-02-22 05:32:16.204324,2024-02-26 23:44:43.223944,rejected,None
46bf9b195cc5c8e364bc014affa3f700,bee44e9d4032377445486d7b8a63a296,310c5fdf94e6f7d498c057b61bd4c59d,Size issue,2024-05-03 11:23:24.387662,2024-05-08 04:21:15.778310,approved,Refund
bff26b94c2238913e42037f49056d187,3ee10055523b7b65a7e967502fb79547,69e547165ed29862a25615de12477971,Defective,2023-02-24 15:38:42.205346,2023-02-28 20:25:45.511863,approved,Refund
d4be0e094339e8026c1bc407bce7e913,3ee10055523b7b65a7e967502fb79547,8e544153fd67e971e90ca81f76485245,Size issue,2023-02-26 15:58:59.756887,2023-03-05 01:55:26.203661,approved,Replacement
8d3946a5978c886afaa25ef333b56d35,0adeaadef57a42edc04c118435555d72,c7394ff1bd274adce08aa319e502132c,Size issue,2023-10-09 10:53:32.554581,2023-10-15 12:21:52.499249,approved,Store credit
80ade9b74b31da4a112f9819995bf26f,3c80e26056bcff92defa6e7498dd3420,12afeff99f9d61c9d9ee4ec2ac16750b,Defective,2023-10-20 13:54:19.729862,2023-10-24 17:23:11.280220,approved,Replacement
e10a53780a8f1389b6b1cb019e655410,3e153a7fc75b21a8a15719363d4666e9,00eddf8739a7871e5fe35972665a296f,Size issue,2024-03-08 19:06:57.534887,2024-03-12 01:47:04.011055,approved,Refund
8d78a4895fb9b59ff206ba4493587818,f016d1ccc0d6ad2aa7702bc9d11b85f0,322332e2e836fc9a47af1cb8f4a4f3d3,Changed mind,2024-11-04 13:36:40.945591,2024-11-10 04:35:17.269045,approved,Replacement
64025dbd59887bf8dbed736a42bebcf2,9a660f6d1b3f221d9b0ea694d3e0bce9,676192f9672a0625052a75238bd1fa3e,Size issue,2024-10-29 15:01:07.121556,2024-11-01 19:11:45.661002,approved,Store credit
a5e22a798cb6ab56670ebb8c02ac68b4,71e33c510116b9d01d0d6098c370d8df,6e5dbc79e934ade6fdb64a2027beb0bd,Changed mind,2024-12-18 02:45:57.196818,2024-12-24 18:24:18.357195,approved,Refund
8e6f618ae018db726e464ba22b4166bd,9f256a51f0210174ce374781fa66c626,15f3c943947cee746257d85833a041d7,Wrong item,2023-03-12 09:37:43.308886,2023-03-17 21:31:34.451846,approved,Refund
fc1614160e7d3b2562f17f998731d21e,b0a1b843e32fd94c987822fd8600abe0,aef6c97ac51b37d5cf85606f8090b65f,Wrong item,2023-12-28 05:09:59.070191,2024-01-01 10:10:34.849641,approved,Replacement
3d26fb0dd2bf089e73a625cb63064e93,5f66e2963c27d97e9ca1c9bebdeeee72,d4895260cb48b8c6094438f48a9ac403,Size issue,2023-05-12 00:40:50.526468,2023-05-18 20:58:34.854328,approved,Replacement
6eee9348862886a1db6b8fb204674101,86d7cfcebb71308f6d42a1150a71ce3f,16736791692773cb68a97fcff670e81f,Wrong item,2024-03-30 21:56:55.109788,2024-04-03 22:52:47.797734,approved,Replacement
d70b574cfeefd786e6d81647afb11c65,5be992cb5daa7e90e5c03582aa7d3212,0ee63c4d6acf76641b47b4e28124a24e,Changed mind,2024-11-12 16:15:20.585313,2024-11-15 21:08:23.472669,approved,Refund
09bd5a696876fdd27c32c78322567c9d,aeebe253abb828f31da9c3a6aadfb805,9f7b479db0439c5e23ff05fff53a76b9,Damaged,2024-11-30 20:53:34.147098,2024-12-04 02:30:05.737630,approved,Refund
516f81fad0315106ba679d1b57d66d3c,6157950e93a9266031022e73c8adf865,9c5aa10e6f485404ad121f65e52cf87a,Changed mind,2024-11-21 20:49:55.510184,2024-11-25 02:01:15.980583,approved,Store credit
c21d3d096a611acaf34650c864ca5585,c9c26ffac06d8b783ea3210f0c5a4366,d3dec44796472cf5c91be0f6f94226d8,Defective,2024-12-04 08:08:46.564385,2024-12-08 09:24:08.220350,rejected,None
4e78f7c7050c89b6796f4366cc480109,c9c26ffac06d8b783ea3210f0c5a4366,dff8ea0414ac76593a83d1e45cbb449a,Defective,2024-12-08 18:44:24.804402,2024-12-12 21:58:55.804958,approved,Refund
62ebb5f6a3ed781d99ae5f0b20660dd4,4ef39e12aff19f884a24cdcb8f9f125f,fdcaccbc3946b5d801682954b567c31e,Changed mind,2023-06-25 18:16:30.163256,2023-06-30 12:52:58.023818,approved,Replacement
3e267082d8101f82d927057b9188dba6,7c3a40ef1c528881a6fb19774719bdc3,fecb871e912450c323d67e0338e39a52,Damaged,2023-04-28 01:51:46.212363,2023-05-02 16:45:44.014326,approved,Replacement
ee1dcf33a72d77ace158c8b577bec6db,7d1fea034e691e6b45371a447ba27bdd,5b71847a216bacba7e6c8fb4af4e7033,Size issue,2023-11-24 22:31:57.556588,2023-11-29 16:13:56.568082,rejected,None
83e3bee413628903826949dbbf37045c,7d1fea034e691e6b45371a447ba27bdd,f54898a0624d92d3f408bade535ead88,Size issue,2023-12-07 23:57:04.817481,2023-12-13 20:02:34.484597,approved,Refund
2ab083bf9a5e29e488803b89dea792b5,048dddcfc0e0f9ed6feb1da08f42fcf6,3ce59aff6c5750a18d219d0046ffa3b8,Size issue,2023-02-26 18:28:26.030265,2023-03-03 14:33:08.016794,approved,Refund
1530523718d7cf15d1e09c180249191e,d70574a9d7038320c82abe791406f83f,06bdcc5410b231789c5037f7c4d8b14e,Size issue,2023-10-27 18:17:11.601136,2023-10-31 06:16:07.487813,approved,Refund
c4cc0806e06542aeee8fb0dafb68ac5c,9b6103a10e5fde6eea57a8096273901d,ce5a0581e2daab60df871b6b58290acd,Size issue,2023-11-16 01:52:05.386409,2023-11-20 11:16:21.761782,approved,Refund
a7ec38fbc06e2641e21198415f4c083c,06e60aff5ac6727d1889e14d5144a681,1119cac46e1657398c73b8f7fb58c495,Wrong item,2024-12-17 17:32:18.796780,2024-12-22 15:33:29.419601,approved,Replacement
81f49b201b787028737bf8ffb73e3f9e,76d9038969489c0f7bcf60ee93f021e6,04201902731f0f017ddc2fd7aeaed83b,Wrong item,2023-05-11 20:07:41.395040,2023-05-15 10:50:27.832523,approved,Refund
40cdf9384f42786b901db4a4139cb94f,9e07cc231266f26fe945787d83cec577,d9d366302ce20ba88d0eb1458de8bb3d,Defective,2024-01-22 20:51:24.459498,2024-01-29 13:52:44.309036,approved,Refund
c502b61964a29385fb91e3d57aa53d0e,38014f10b808e6e02c9939b8cd8cbc59,5346faa1081567c8b62fcf19f39f736e,Changed mind,2023-12-14 11:21:55.973671,2023-12-20 14:53:13.226757,rejected,None
d3ac81f7a656ea176b458629bc49b2f7,71fb9be4798bf5d91ce4043bce4987e6,bf76cb0637c59b28447c74792a8b0114,Changed mind,2023-08-04 12:49:42.621324,2023-08-09 15:28:16.845917,approved,Refund
0db213a0214129732e3acc6c1a4561da,ac9cd01e6489e27114360cafd0600783,30467fd7743038b354f225504bf6a807,Damaged,2024-11-24 09:34:29.420167,2024-11-30 07:48:41.674115,approved,Replacement
d2ecd1a04050211c6fc87934fe13c98d,bb37e0f05526a0f12ab78aa3c8ee948b,73fdf2cc19b40a20857528f1a6d20830,Size issue,2023-11-14 14:54:31.659821,2023-11-20 16:37:02.124082,rejected,None
22bd7b26f8adfa9adb5cfbfef7646f1e,4cfb65030860ef0cdb5209c313c66334,e277d8b74dc0d9d17c5d76a2086f0338,Size issue,2023-02-28 07:52:10.915178,2023-03-04 02:13:50.185247,approved,Refund
3eb956947f1f21ec4ecab1ab4cf32716,f40e1d5f3a1af63190ab7ffc6b113908,9262c3aecb86fc291d32ccd9f33fd843,Changed mind,2023-10-30 03:40:04.574296,2023-11-03 19:31:40.528956,approved,Refund
b4d445ccf42ddb8477f33e97c667367f,00e95c7821f8b231b360edad84481f63,489e21d1810dbee8084ddd55c5aebb30,Wrong item,2024-12-02 18:54:14.944450,2024-12-06 08:47:57.056472,approved,Replacement
ce16c5780d6e82845189cd64ddce1752,753ef601dd4514966965a46dd528486e,b2503d34aed7550662da282e834a4585,Size issue,2024-05-06 19:24:21.833288,2024-05-11 22:59:00.121736,approved,Replacement
2d2a44608db6c263a1ae1bf3b86b8429,701d1e6efd3cd4834636084a4e6e1ff3,f515bac8ff30a1f80a0b45ad0f77f085,Size issue,2024-11-29 04:29:50.681801,2024-12-05 21:31:51.081837,approved,Refund
40ed5d17de8d5ed9136209019073f1eb,659de8abdf5e1172fab2c0f6db5fed45,acd7d3b8e047b2702bfe37b6a13b6877,Defective,2024-01-28 05:15:17.553397,2024-02-02 11:50:46.866546,approved,Replacement
fc9039edc66278018938e1bb1b377349,7291179ab634e4e5cedbf0fb79e0fd49,d1d19108154424dcc23e15bdfd8770d6,Changed mind,2023-05-26 00:53:09.084150,2023-05-31 02:58:39.459543,approved,Refund
12f75244b2f712c2f7a1f74f87747666,73df38325882a9eec0197b41276e93ff,16f836432a26a20a58103878e3cfdc89,Wrong item,2023-06-26 05:48:35.217220,2023-06-30 11:37:51.883352,approved,Store credit
66a8fa7800a8026f77440e1a83535cb8,2f1a0e0de76a9cd78041b63fca87b6a2,6403055e3ab6e5bbf3b758a9b3f9bfd4,Late delivery,2024-12-31 13:11:46.512299,2025-01-07 07:02:16.936362,approved,Store credit
819b7e05fc92c2610d71342743aaf904,e51c118a6e20145401c4d913652f8eab,35f05fc09687606d5ea838f460b0d59d,Size issue,2023-07-30 03:28:53.175368,2023-08-02 16:36:38.243849,approved,Replacement
b522e627b9b39221dbde759676b804d0,ce402826271bdf41f8507c0cf5faa826,2d215426c64f6570b8cfed8a7d277cb6,Size issue,2024-11-11 15:16:14.460462,2024-11-16 16:38:05.019281,approved,Refund
8493e2d52b4ec4f4eeb2ff19366c2885,5d3ac077fa77d7e5bf89ae878523f08c,f515bac8ff30a1f80a0b45ad0f77f085,Size issue,2024-11-30 07:33:12.032597,2024-12-03 13:32:06.742099,rejected,None
5c55aa38c05c18d61b9cac86a1baae08,b2f6fec5c9b15c4be3f2b22e7810ee43,129ddda4bbe2aa401ac4c92611f4096e,Changed mind,2024-12-28 18:15:41.856421,2025-01-03 21:06:27.793376,rejected,None
2517dac98110c1fb39854cdcd8de9157,1865c34d5ac29260999084fc6b66ddf7,4f1cb7612ed2b59869738e01f722a8d3,Damaged,2024-09-27 16:45:28.580513,2024-10-03 01:24:31.844843,approved,Refund
711b72168b51aa5b38042dc3641c8af6,86e508415ace04d6f480169ca1a368b1,d09fedfacbd8acd4e142c20d485647a1,Defective,2023-10-22 23:16:56.973426,2023-10-29 17:57:36.477694,approved,Refund
014cabbd4261c7163e3991971a545da3,9f2a1b03b3ef1a0fadd39f49392a003b,cef44f664112110dde51b7119bdf8501,Size issue,2023-12-10 19:21:52.090191,2023-12-17 11:57:41.265449,approved,Refund
51cfa43283345f64b06349bf596eb1cc,649e7baeba5e2a998db6b0783b7c51c0,fb88c978e63ce10fddf18b34b66af2a8,Defective,2023-12-03 16:25:31.704450,2023-12-07 11:32:04.279845,approved,Refund
cd64d31cf4521426bcb6a57c99e31df6,2f29824c4a8752bb9313ccabc6d71e9a,f4da91a754267b20aec755fe4b459eb4,Defective,2024-07-19 13:28:56.433942,2024-07-25 00:18:06.731090,approved,Replacement
aff48c407278b9d9e1db754a4ef2f747,4c68183a426353efaaa5eb1eb56dad9d,cef44f664112110dde51b7119bdf8501,Size issue,2024-11-24 06:50:28.405011,2024-11-28 04:01:19.006298,approved,Replacement
3ae49a54b6be2c4c46d866e4dabdd5ee,67c59ff63664f2cd0b770dcedd31e198,ae147443543e600af79271f1638de201,Size issue,2024-08-29 00:23:47.838547,2024-09-02 01:44:49.893712,approved,Store credit
1ff141f109a8705841568514fb203f60,67c59ff63664f2cd0b770dcedd31e198,491f1af3a217aaceb2b7523c412f8c5d,Size issue,2024-09-12 23:18:00.450232,2024-09-19 16:09:38.294742,approved,Refund
