payment_id,order_id,payment_method,payment_value,payment_installments,payment_status
221544fac3cfe08b7e8828880d32864c,6f0bcab851f9e406897b603e5ec046ea,UPI,16966.99,1,approved
4c8cef9b0b3a053282659f37894dc8c4,6e65a6e180b1e87491f5216b335fd94e,Credit Card,5353.95,1,approved
433abc86fff519d0ab4ffe8f76477a85,1f4d64c34ddae4ba776d17b621b95ad7,UPI,2551.77,1,approved
8d60f87574a9c723cc694dea6aad9c52,70145554de83e33adf53799476f28f3b,EMI,19054.67,6,approved
e5f0541181b581385150e964afdfbb54,76a7bcce7bea99e9b2c4d57eb68949ca,Wallet,987.41,1,approved
5ececdade170d76b639f04e07680299e,a64b8c6913b2c1e0dd4f101720c70dfc,UPI,7199.59,1,approved
90bb39f3ee0d7bb163486e0efc79b8d8,627b50fedfca610ee6b724350b43216e,UPI,352.33,1,approved
41d232530a8622ae6d18ea978c2a90a6,200f7b0350bb594efcaba3e9d07d1f0e,UPI,14463.58,1,approved
1ed93d763e739e26b2719468fe0e7557,54b43ff66f60eb83c92b6346d10f2106,COD,5608.1,1,approved
5534e37b2627cb393dfd37ec9f1566fa,3e438a143d9054710f7ba4713afbc48e,Wallet,5551.23,1,approved
d86685d4526eaadb89790ac545e3a37a,6898685a3cc0413ef06affdc418a6dc7,COD,2991.49,1,approved
4cea213222794bad2319670622bc3e31,c7c0084b576fc18c5210dd73424d3a3d,COD,1615.05,1,approved
e0f1c0d0b0255487ed2c8a9ea7896644,b00ef1203cc2956d93f889054e3eba4b,EMI,37957.53,9,approved
4fc4bee9f044fd0dcc6e08243cedf67f,2886c3f4cd1604df2662d52e67a32fb4,NetBanking,8021.21,1,approved
68d831e0aa655460784bd6b97d08abf8,1dc8177bed77b138e96b783892dfbba7,EMI,165748.58,12,approved
aec56c0b191e91ab4d52bb470d513d82,42ac2595208f8aea8261dfab7e2660f3,UPI,5652.52,1,approved
ab96c6ec9ae30b418df0b88054d1870b,cfd80434990f45c3bb508edb7bca80d7,EMI,40535.58,12,approved
fbb74098145d143f9ee847bae566c17a,77de0d40dd0b9689c11d158b5d0bfcf6,UPI,2191.97,1,approved
88597b92160b2c06cde6d93562b65f6a,0db8a4fefcbb6251e860bdffe33200e4,EMI,21420.34,9,refunded
1bddf8969eadc21aaeed9ca9f1ea2f38,0a12363708d9debb268f5df50a931641,UPI,2405.58,1,approved
5090e7db4cbdf85bb8d3cf396cc63c21,d003da5d2a7180da2d4ff9909cbfdbff,UPI,8826.79,1,approved
ded89ade9dedf7dc7947fd48037dc8dc,84a59dcbfd5b4aa6a0a05005c3dd2d70,Wallet,52321.86,1,approved
42e92169ff06ae2b5ddeda7979f2d530,44622c0202bb4f36ebcac64dfd42cef1,Debit Card,6164.89,1,approved
1671f201e77dbf6a51aa15d02d321ddc,409ca45d3d4c1166d56e2c7df8ece3d0,UPI,1831.19,1,approved
8ae818d2364d22675f3a60d8bfa3c856,c09398c5d6d98aad9eb6ba6ec976ee08,Wallet,59359.19,1,approved
e7be550d6a291014e6ad2b65ba794b87,f78eb2964e4fae3e2317eaefef641542,Debit Card,6371.83,1,approved
6acb314c1bd76990d1ab50d6e3097281,938e6f142020f45c139d28f022b4f597,COD,1645.81,1,approved
b83a89c9efe6f5c9ff1f205522c42816,401bd63f7e0e98f6901fb6081f340981,UPI,912.88,1,approved
d6d0e347e433ea98e5c4ae2cd10548e7,7c837988ccd12d4bb8aec37221e64e36,UPI,1363.8,1,approved
6386b189928873e9ba30d5cdef73d0fa,9922ed7bea2dba1c97bb1efd2b20e317,UPI,3782.58,1,approved
6b0455e93c8848f56ff9c499234c7c5c,27b0203a3687b6da2099b695396f1651,EMI,71169.09,9,approved
a0f634a24a4ecd15d3a6ee87ec94bcde,8575bdb67b3153f2fc257a5b0c835e8e,EMI,51928.35,9,approved
bdc1402d9a07ace8491bd04bd985c842,add4a25d74bf22496520eb327244e7af,UPI,4048.69,1,approved
8215683143b6a8a541a04219b4b547c7,6039cde78b5317e287cf9bd1c76208d9,COD,7557.22,1,failed
a8c50ae233d2dd4a16e97b84d243a051,73919863044791cd12c3883d0c1a918f,NetBanking,5394.02,1,approved
e9876840163ed13a7b583e8de307d362,492eb25ebd202140ec0dae6e6bbe0cc2,EMI,28842.18,9,approved
2f0588355ac3f314690dc964b533e4e0,f60f6bbb7ccdda9273837fa01ab34ac1,UPI,9047.12,1,approved
f8c2111acfce5087cd4fed6b3b845166,6f0a700554c448ae18105995d92f7757,NetBanking,2535.67,1,approved
00b480017f61de4ed9d1c13dad9495da,ca9c384c2fa9e0e079459143c5b704ac,Credit Card,14070.1,1,approved
d4b732c95f58028cd26fc58b93f953ae,c30e9edc05b0abd1e849e0133902e2cb,COD,3904.44,1,approved
6612167219e788ab21c620d6873c05a7,8d770e00b1b0f41783fb8f976ba8e595,Credit Card,10014.46,1,approved
b795dae0f2e9abe14a00bc0d3713d9f9,04ac6a3277486aaa00b786d6b4b18fac,UPI,4981.73,1,approved
cdedcc025135b716aead11d41047f850,54f2147203f221a4f33bceeddb2774c7,Wallet,3449.44,1,approved
af1aab682278bd02d716e95c16ae3046,7fd29c88f2c0477cce788bac6e072c4b,UPI,6118.94,1,approved
055066f05badc147dc81fb7dc78a8c33,2d6ec2440f4a905a5ce222635f99f93f,NetBanking,8816.14,1,approved
1611d597336a6c4856537fafcf8ad9cd,9e38c4b10cf8d6faec2b75293928657d,COD,36555.41,1,approved
ecd858cecdc44021a78639c2dee68f36,b73ee1f6b3213d091cf57eaf60d67f00,COD,8532.83,1,approved
bb0e67f856e1751881722e84e78d86a0,41e7b3aeb0e8f5f71212fe84f22a2a02,UPI,5126.3,1,approved
55279d5588321c7a85e302e5d324f0f4,98ce7b1170a1ad3bce26c85b2c2c36e2,UPI,4714.67,1,approved
914f86b39a3b02d815791211e1a7154e,ef2bc00c70e41083eaca7ebd66fd6eaa,Credit Card,660.72,1,approved
64352c6c7d47b449d57f2bf18e46f3d3,173b03cca09958af409616086b8c1ce3,UPI,7438.81,1,approved
7b7ab178b0461c138b62a4f663613e11,ea8ab57f99bb1b7ebc0ba9e696fe0dc5,Credit Card,9012.61,1,approved
9f934c1ce6b5ca5fdfa0efb93eafed9c,73932a1b9bcde24c57bd7d5b98be5cf3,UPI,1149.68,1,approved
a188755e3f93df36ff5fb181a3e0e70a,9e456e1e5978ab790d8f9a7fff33b42e,UPI,3201.64,1,approved
884c8c36675cecfd019bf41f4eccd0b4,e7106088d85d763bd31d5164a26fe4c9,EMI,54958.61,3,approved
320f58949bea0f499e7800672d9e82d0,14125bd6a2e9a2083113e468019e0005,Debit Card,148051.52,1,approved
ca35c4d79f2103c2e36785018f56a318,e46a063874029b0bf775fbfcb224dd70,EMI,22348.74,12,approved
d61e6c0b928af0853e2c03e3823b8b9e,b714cc85bf58798038d92bbaf043846f,UPI,1207.65,1,approved
9ac3f500e727eda97215501d78d7e44d,dd4ce6afb2ec9b3783a7434ed3db7357,COD,59796.73,1,approved
810d46ef27675ee7b2a61b5c9e11d774,b8875fadecd4275442121ce99482253f,UPI,2286.32,1,approved
7801b2aed14a77b55e3575f2ce6043f9,02fb77a5e466a53eb6df617ea709e997,Wallet,255.94,1,approved
1b1e11eda04de0eb5ac1cc0052fed270,91612a9f3cf3ae78917d2bfa00ad71ec,NetBanking,87131.87,1,approved
a736e767b17a1fac94835bcd3cd188b1,0d64ae5ab3d711fab963eb9f3672c753,Credit Card,2387.03,1,approved
e441c69f21e13bdfa6ba5f45d47564a1,b29906df9f8d0989c60cae6b7ed72e75,Credit Card,2914.22,1,approved
5005bebeb47ed1c493ec5dbb9959ddfe,f8082a634c10ba806e405dfabdf0baa2,Credit Card,3017.03,1,approved
595653c3ab7f3c292d778483c2ed934f,0ba7a96f122514f79c78c734441dc372,EMI,23218.19,12,approved
bec24ff93dd4dc162feab71116366c10,74038297c74c22604f8eebf808f3e29d,NetBanking,99524.9,1,approved
f89c509c375fbd790e250fe5447a8a1b,49e7610d420364422b9aaaa50874222a,Credit Card,1268.5,1,approved
e509f61fce7fd844a082325430e271c9,db439c33e24e7bfda6f20772b9dca49b,UPI,5186.48,1,approved
2a482c7f8920f9a4ace21bba66c8053a,05c92e2c358e914ea019bf8b95ffadd4,UPI,14856.59,1,approved
ee18145ce3b6a76f488f23b85e15f659,98e4406c75cc385b2ab8e000710cb53a,COD,5642.81,1,approved
6387bcaa6e5ea923feb7aee525e06205,41ce61a6b2a20cb0d28feb3402467675,UPI,24051.53,1,approved
eb435eb3f387b68753f94c64329a5de8,7c127793227d3f32a5f9ad73d661dccd,Credit Card,452.73,1,approved
0c8600b788b4f5c8e2d969c1c96bd421,28ab36476b39b1c47cae7c4c1bcf9918,UPI,3368.75,1,approved
e4d5a92c96e2f6e9834457e9b23b32bb,fea29a57bc8e436bed4cb42cede054ba,UPI,30430.57,1,approved
c4a4c43cc3ad6a87370e04ba1abeb038,f9b8aab4eceb7a8d80fc0165504fe10e,Credit Card,1290.82,1,approved
10e76dc6d597d50c22dad9843e588ae9,ee14d6b7b5673e56837a1595c94e8851,UPI,35593.4,1,approved
1c706895fb5b1a0aaec8e4d51bfb17bb,9f1d233a9734d4966aca3d529d8bd26c,COD,2882.79,1,approved
37713e3c096b157b39ad24fb5d5364dd,a0cc87ec0496104154b5f76b82f84c55,Debit Card,1653.09,1,approved
ecf1fc231d0ee07a823b4853aaf0b55e,8921fc1c064d6b6c507ea8a44a9ed253,UPI,15304.57,1,approved
d003e64781903f7565474a3a00757f45,bfb59d57014538ac35bd35772cca3495,EMI,44412.87,12,approved
2194fa13ecb72fccb228dc820ed544b1,cc1dcc6765ce9cf6910b4cecf37a1a26,UPI,24673.89,1,approved
a5ea4f9d52806f534191bd56aaf47ff9,5757d2c0e4a968746dba388f82e70918,UPI,3710.88,1,approved
e4967b2b4c16979b28606cf9ff1f4ea1,4ebdfdb5e622685c65a7b8fd8f370f51,COD,2743.6,1,approved
cf69ca9ab4ab4f7d6ef76b0d1e70390f,667d734ab81afd3348cc433370c6a599,NetBanking,10806.19,1,approved
fba979622829350fb01d6cefc6af308b,cc3f82f00d29cc8cef502f695c7370d2,EMI,57799.0,6,approved
e02378f564727fa3bec0fc63d15e732c,af0b4ac5b2de9fbdb69f06816f4d0b8f,COD,4806.43,1,approved
47d5a520a67bebbc450199231db973e6,5f1e443b81ba144158f1cf1f15dec043,UPI,6605.97,1,approved
84a8df31d6b42f9203af10f3cb2dcd77,bae545e06693b3df71802149d5b2c03e,Debit Card,1010.26,1,approved
a5a74593710eb1b6c64270a049e2ef17,b4a0a821d27a3055a645b03de95fd413,UPI,1193.61,1,approved
37312d1795d82f9e0f43b46b2026279a,5ba75e4361a0a93b8d541520a7ed8f55,UPI,37894.6,1,approved
9452c0ebb858766c108a09eb3954b499,4a17daa3f51db43b6f5620429502a946,UPI,8636.28,1,refunded
75c05e08c43d48e4efb17fa4d9ec1e37,3a9435debae4299a7b6e6efedd185d48,Credit Card,4211.04,1,approved
cea6d2043b8047e9eea1423824cba3e7,1bf50e6d0724d96b36caa4fd8b5ec7a7,UPI,17902.15,1,approved
d7da87b42a7e19444c8cb5607003e28b,bfa6c6ff01df858e103f83bc91e414f4,UPI,4369.66,1,approved
08da88ff9bcfb28ecce70c1c5f67fb0d,200008ef00333bfeb48b934f86ca51ad,COD,62266.4,1,approved
c553bb5b445fdba72c1db40c5cad9252,fc6edf330bcffd7608e41af325c6d147,Debit Card,17722.13,1,approved
d069931c3d99deda181adb447b5d6d12,4ac61848d4288c91fb847ee7d468d2a2,UPI,8101.57,1,approved
038ee69e553c66947e34ee91ad5941c6,adf81876f83cd45232a16299261f8047,Debit Card,37582.57,1,approved
60c461ecfe7efbc0d3fea8366e46a356,83fe31dd226533d9a45a9326e271cde1,UPI,6179.63,1,approved
d413fbf3d84ef0ed36619c2fc2a951a2,f87deb31de6303114bd1b40c047bdc8a,COD,3478.74,1,approved
606342cb760b0841cd6a3f1c292922a5,e144a25be07e011b8ffc086d41a5509d,EMI,38530.03,3,approved
0d2751807954bd0e6d99dce5f76d1119,37bd5149f280ad7f872b00553f464598,UPI,7198.57,1,approved
cd4928de53fc2b4a75b218fc83fe2f76,d5bf9fca5614c4c3f7023434ee670758,UPI,4970.64,1,approved
78983da9b817d33c2efdb15c9a8bb290,3333ba7d2b3408d38309a730c47834d5,UPI,2843.56,1,approved
57485740c550a0757af3d385f7a67c17,bd8b2b602021e4e1673c7a15fc76efbe,COD,6060.21,1,approved
af79d0db72b56e437bf9c60ceb7acb3f,fa1b9b027ba432558d319e9387cd33c1,EMI,21827.89,6,approved
6e69546468f16feddccfb26624bd7a12,90ceb791f0e0495b4e689430bb0cb75b,UPI,27409.55,1,approved
ba5f10553f3db376cd0e0e80da050b29,8db7bd8d941eb5e98b47b811ada17032,UPI,864.92,1,approved
798d87042296db8470390c4a1e164816,dc966e20d753892b96c58071d408baf2,UPI,10810.93,1,approved
bef23b39446a67f7f9c019b4b295da6e,018710e329fe3afdac30b9df18a69cad,UPI,13741.6,1,approved
c98a8db593aca6b8b63beab8c7e36bfe,b4f590f9ec51d8ff26c3f265f634914c,COD,3138.29,1,approved
f7bbd2d31f418289e34adaa80167d284,221592ae2106adc8a2ae8e533c92dbc3,UPI,16799.64,1,approved
058fb178e23b1d6d8ba096a227bfac1b,1b75cf886d8f613bb80dee622ffa9080,UPI,5809.3,1,approved
92d7c3692a98233062c1beb235034cee,02aa19c73c8c06d3c074f35b870cdc58,Debit Card,3538.06,1,approved
244b8da76cb6287bd6ff16ad53eebbc0,125a58fd304ea44404466f9c72917aba,UPI,2545.93,1,approved
9c36a6c97c34fcaa1ff8145253b8148e,7e2cae9fe173d9dfff1a89a64276cc15,Credit Card,7162.77,1,approved
05647cf4b4b2bee58821522d73adcb97,cb35534abfb2c3578be939e547a4aeb7,UPI,1266.45,1,approved
7cb945787e9f1dda499197b23edf64a2,b18e9c649ef58ae8df4bd474f47d1065,Debit Card,6213.72,1,approved
ec4245438eb733856a382240830c9917,11aad8b8574d8f5026e118bf747e40c4,Debit Card,185948.0,1,approved
00e323911933d891ed77c3efc20e244b,70813eaf347497672a95e1e49ac3267a,Credit Card,2611.51,1,approved
bd463f95a5b04c7c160a7934fa0012b1,1bb6918af61ef6fca1a87545b9754fc1,Debit Card,1150.91,1,approved
c7a12388cc68eb096649072c182d95f3,2038867e7c19f7505075791cc1fd63f3,Debit Card,1962.64,1,approved
1c9c8da0b3870e4f7a4147418058bc5d,651e1b22655ed31f7aa3c87a3ae95f19,UPI,1114.09,1,approved
666df38f3c0e9462baa7a61870dd1e92,cc0b510e89c96ffab4458140122db827,UPI,1554.7,1,approved
a496417f43d66b915228d01951ca833d,5eb068672e7273914994cd00fe807455,EMI,26997.57,9,approved
3fbfc9c209191efc1622a7abc366177f,99d48657b2de3e6f791cd049d8d70969,NetBanking,34175.05,1,approved
d19cf412260a75dfdbf185cc92e652ff,519fd63a2bec14082634a6a9ef2ecb4a,UPI,27140.26,1,approved
a6074eb20c613d552c19f2230fa13bca,4e878adbb2b411a2bd17f6345acf5466,Credit Card,10990.58,1,approved
7d0ee0e2449c147f5443cc906f188861,6da995eda605a210a7f4c9aa485dc37f,Credit Card,38266.86,1,approved
f47a214669e054ee4b73264793bd96a5,f7398a79fc4767066dea5b1fd8a4de72,Credit Card,6372.83,1,approved
1ecafcb1a4b74a92f58c2ff10b8907aa,b4271fa853679b2a5d4db79622fcd5e5,Credit Card,27425.35,1,approved
3414b94bdebae06b0d6b1f2d40b8a2db,3a5b1c6c3f46cab62a304d6724ab0c14,UPI,3897.1,1,approved
6a457429b5dceb08ab75cc08466ebee1,5443cffab190a9b17407d68d0dece0e1,EMI,64099.0,9,approved
3427bd8b5852ce8d6d4608064d7fee8a,91ff3a4ed62712c815c3df57f185f6b7,UPI,770.02,1,approved
302f79ccc95d9043e9813fe20acec7ef,3d08fd38918eba4257374e68ff9551dc,Wallet,71949.0,1,approved
5494f334867d4e4d7d8822d2044aa77e,e12c9735b84ec998e2beb8f1c94f94d5,UPI,2426.17,1,approved
3618b4f2c204ed95635bcecab64aeec6,33b97595f83265bcce792d0b1fca9fb2,Debit Card,6151.11,1,approved
c0bed3a095a879a4c15aac4cb039b5f7,11297e0936125749ad296d0fe1941170,Credit Card,3545.2,1,approved
06eb27327674637092fd7a85f1868d76,4b371369a7040dbecd9a59008ce88a22,UPI,12712.01,1,approved
35062c7d25e99ed9e2656a5c3fdc29bf,5d9ee2a93f09ea4ad0fc60e431122e8f,UPI,38588.21,1,approved
8a83d9e134888f1d2037074606d3faaf,51a3ae6c6133382f7947bf68a71b3776,EMI,26696.94,12,approved
40b412df06f3121938fee61036f4f806,2a135bef6f70984a6a9f04a8e0054a74,UPI,8482.99,1,approved
b18a58784f3e7a021060e5471e9caa72,0077c2d65abfe5df9346fbd2cb4543c4,Debit Card,10798.42,1,approved
0f1f7b89da7accb109e9755b0718dc3f,531029346fae947df71c37f16273e037,Credit Card,7566.06,1,approved
29304c3c0b57e643c1d434a667222004,343adfba5ea6a3d1d56136ef05f197e8,UPI,74999.0,1,approved
b03ebcf6388d08f812890da68f1978aa,c350d9f57292cfa9c8485035e60ea807,UPI,81399.0,1,approved
39930b9ff17e56cd285e851265243852,90d00e5b00a3a512a8c1d03c80e4690e,UPI,9063.18,1,approved
1934f82c761687c5c5cbc5a69954ed3f,68aefb18ec5bbdcc0b767e3c0815e889,Debit Card,1818.32,1,approved
ff3cccdc28b8134d8d3f4efdfa002eb9,49e024a4894ba34d2e0fc57bbebf3b77,COD,23171.07,1,approved
4d234d8bba180983914bf9c5beb18e20,9db2bae89c920bf5a085f021460650b6,Debit Card,4343.98,1,approved
cfe84679ef324575498c500e28e9b616,152b78393d7d4ab400bc55a2b845887d,COD,7055.95,1,approved
848b7c6915afa2bcf87fdfc54e27871b,87153fece381cfc2fe99b125528fb88e,Credit Card,4907.05,1,approved
f0d45576ef886a41a27955db488247b0,62e5c3cbb4ead25bda726746129b1353,COD,3192.35,1,approved
7d48a29fdc882e297674255f824c5d8d,254c1c08549fed709835b1fd07a1e4c4,UPI,9013.07,1,approved
33cfce6711e57b2ff5b15417e20c3196,d21e910c695335eb65d80ba3ad16140d,UPI,764.7,1,approved
9588b1e5ea9b83bc2d241db9240c4d9a,e1c90928129c0dd0f9012fa8e22ad72b,UPI,756.49,1,approved
b714840386adad63ac24b0a1cb9c5f3e,081fc94067af961f4e3eefa62fc33b11,UPI,73572.66,1,approved
7edf0c7c95077f25c299fa39267e68c5,4c2e25bbd128e8613ad1d449b058dc63,Credit Card,3143.4,1,approved
a32f503a657cffa1727f4a8474ecb720,5c07cdcb1110c1445db7ca41d19f0896,Debit Card,733.16,1,approved
b6719c57914df773f037081f69b584b3,9dd3ea9e9d2d5b7fb06e091f7021ed6a,EMI,33288.13,9,approved
f1ca9f1fe59265bec2825ed3d99bdee8,51d2626b8a884d8566974be8d31bf45b,UPI,98454.47,1,approved
08d06d54d15a27f440f936e5bcd47889,3b331a052b00801a712c5c278ef265de,COD,4565.64,1,approved
7791d7f8dbc2421f9048e30ae52d8799,715ae1345fc6e35e02ba26a465035f8e,Debit Card,923.32,1,approved
b9eed4d7315a7d8a405d746ae1521a30,a7cea7ceea61abee1398946f64f2d5a3,UPI,1748.34,1,approved
1c6234fb164ce93f792d8e7d4f116b4e,ebe4c7eab7861e8932d2ce3751adf6cc,NetBanking,38967.26,1,approved
eb83d33edb92e0095d5c8639ac1fd3f9,ce405c2000664db020ef3227697d7544,NetBanking,1045.51,1,approved
36e638ceb4b235cd7792fe9366ccb16b,a6c1ade9cbeec23779bbc69e9673677f,EMI,39912.97,9,approved
ef2cb5fded4f3c088404176022903aaf,0b4ee01d28198f9bc824956393648cf5,UPI,54949.0,1,approved
5cfb3a944b4917c2d24ec4ae22ed7a7a,0c1c6d4eb6e30b99239582e090d64179,UPI,3979.48,1,approved
8de1afaa3274392f9a85f4eb5e70c489,43d8c35af9c57e6339d5e81558e7a3c0,Credit Card,9055.42,1,approved
cf8bab086e4ef68cc17d754183e0f777,fe064990773d127c77618058f70d38af,EMI,16235.2,12,approved
dbdcf753aee577750e5b2a7ae1696488,e85a2bf59ba4c46f5be7c42f5a263772,EMI,19178.63,3,approved
c2337d6c71b2c247ae5d8c5d165a55a9,69bc2033d6318f84ac6a6aa11d826c78,UPI,28587.82,1,approved
f3e442407d21b0434f82419e42323380,17b1a1fc81a8b33e3c5e3d15b83fd8b2,COD,26566.87,1,approved
0134b0ae42926477c1b1bd204229c181,bc261c8b33e194b2573151c4b3b71536,UPI,2358.04,1,approved
ce4c9f823c305925680dc372b77a68cd,a61f76dd1ea1a78cf33d1f6401d5f75b,COD,33656.35,1,approved
436105641d6a98b1e83948a04d4a05bf,e2d30107dfe6e60a545d75b0d384ceb8,Credit Card,51728.37,1,approved
3615646ecab6e8919d4b8c3a383e8ef1,bb1ba865edfd0e1fdf458dc3d23da1b6,Wallet,4730.94,1,approved
d82016d346fc024a943d4438e54a59d5,81f22b0d62e34bbb584fdde82451bdaa,NetBanking,2041.26,1,approved
418931ee186a9d3d2932d6bb8e8962b5,670ef00d1975c095d940841b727a10c0,UPI,3758.06,1,approved
b3b4ee5e8b54b9fd769f51b8d9f1b480,bff965be6ef85d655f75f8f69d469cc4,Debit Card,611.01,1,approved
3d1356c548ff06070900f6ea52200311,4d7c238ce62910d1d4ebe996515c013c,EMI,102000.17,3,approved
2c664b86c36af4f6b62e37fdfc52bce0,4289224ec319a02efb277d8eaa4c1ca6,NetBanking,19848.52,1,approved
5981a7ed70fdab4e8fa464b645e41a0b,e4acf1093daac270bca7cbd26f3e2cc4,Wallet,722.8,1,approved
bf3b859ab202f8b6b77337972c9c2408,b90cdcb1542d7d4bcfbdc2ae7f4e3a3d,Debit Card,21916.04,1,approved
477acf1824fb222c0aa00bcbb7a3f6cd,5f3da68422612667d36c2a8884a106e7,EMI,41625.25,9,approved
010b1a348e7fb988291b7a6e51e7c8a4,738a48b32e0a7039c079e4c00cb7c049,COD,5921.45,1,approved
f1c0382c029e32db3fd5c71f9a2178d2,6c711bb6fa5ed34c802143601943087b,COD,6916.41,1,approved
2cd85b3d811b45158685587e782321fc,ee4cb13a21b4bacebb7cfdc0415c4684,UPI,50013.67,1,approved
1da8837efa52f7726638fef871379338,d57c530159c9582e2b537d8054959d06,UPI,2829.74,1,approved
6434f3ab7ac982c16c3ade9bedb208f2,e13b31adea0328c5300986b65ac286f4,UPI,19983.64,1,approved
51bcc75f575641ea1eab93c7999ff77f,d0d5ded681efa6b51be5d185386a409c,COD,3219.34,1,refunded
06bd3c42dcd9fa8a5048eeea9cac7a7a,643beed7694ab89ccb07aaa08fb55a2a,UPI,11844.08,1,approved
c975092201187c6b91822bde1bbf293e,016eb9c2bf1c4c1125a98fa8741ff8f1,UPI,9924.84,1,approved
a8f877c81e7ac3d723d1d0a31c9ddd25,eae194f08bbaf40f9a583434ec9b8702,UPI,637.32,1,approved
01b003dfc08aaa5c418564a29c34c9f8,c152f83f5d86ca1cb3e666310cbeeb90,UPI,2803.71,1,approved
10858d86dc8bc5da9653c8b7ea8769f8,25b4adef0706c922cd5344212d110573,UPI,1636.75,1,approved
d41dc7dfc6a20e807459ea7ba3007fed,3c2fce4a46b32c62ba32998f221a5a6b,UPI,688.86,1,approved
b37ce2b1b8674e87a769807a3cdd221c,debc695e896f8989641daffaaaaf04b3,UPI,402.31,1,approved
3bae0c3379a5d3a3561be26a73e80b5d,66cf3667f80bb9b1e95486d6a1bfef0b,COD,73250.36,1,failed
0b295053da212a945da9cc930444e797,c8c8d17318267e61b2f41ec0f36b198d,COD,2603.44,1,approved
f1f84d971737182d8bd9c670580a724d,5a03df18ec471854de6ea215578a324b,UPI,19278.23,1,approved
ea63438cf886cfada563749123a27383,27f2f92bd9e4a2fbf68739f520369205,COD,6026.43,1,approved
affa97b99a417b0834d01246875aa412,7024570f3c99a6802c761a70b65a6b56,COD,8420.12,1,approved
519917de2e8eab53bec76aa96aecae31,a18c6b3d9732a16c6f4e88f49ec93dbe,UPI,5190.15,1,approved
b581a28c1cc08c25c58525d146830ad1,cdfea4bf7d8ed10db0bf02c4cd924aa1,UPI,14702.62,1,approved
ca8c831a54b486e33ac56d15f0167a1f,36a8d382990fe445223ace6c0cc5975d,COD,2586.45,1,approved
1537c8715345b64bdf273d50f037e00d,4e6f0662aa8effcf3321fb227797aaa1,EMI,47596.93,9,approved
2d7dca26b66066f584229224017f243b,bb766e018fab90142b8182e932f84dff,Credit Card,6744.94,1,approved
8feffa95f0eade774750b76cfdce5762,cadf2a16c82ae4ffcf8cabafa131678c,UPI,16851.0,1,approved
d05f7535db82061fcf883222cbee955f,df3fe717515db04035628b3e0aa4cef7,COD,1252.15,1,approved
fd1c2318e2fd0ebe3a4e7e64f207f933,1f0cbc4e446ff0aab4dd2f249d772714,UPI,2148.9,1,approved
312a8d70e88fe89a8830d60a72b7d8e8,8a288936e1b7cddd452bcff90d5d8c11,UPI,2119.99,1,approved
e287c964ddf17ea78facfdcfe65f00ea,291027060cbd3f292ebb9c905e8b91ed,UPI,1515.31,1,approved
b87450c6c4421a4fc405e62ed0cbce10,a84ea9c82570593f1a6142fb79420845,Debit Card,6057.84,1,approved
32e90c258a9e4784826a4d89e4eecfca,100bc95b775082d120b7fd4d3d3f16be,COD,27581.63,1,approved
8d64c6809e972c0876dcf767b0c93850,cd55636cdd948ed55ed9bca0bbf0f9ed,EMI,55599.0,3,approved
460601c7104bf4dfaac6188de58e5c9e,6780b17059be7d5e690065549a005b8b,Wallet,3380.24,1,approved
1324e4e951e2b15786702b2ce963a29e,3dc37de9b361382942dd3a69cad4d53f,UPI,3442.22,1,approved
898dd157804625866a2cfb98dda969fc,c2949f2f6a6c56aef8a905ff827c93fd,UPI,2652.67,1,approved
7b8f4df779318fdca5439ebffa797318,a0d9f090ff104701d935c6d960ccaab4,UPI,133969.32,1,approved
72a347cef8e15b81132ae2bb2c200975,f03c77f773d15ac1a47400f148471de2,Debit Card,59208.09,1,approved
88134abbd265b5bac3e82ec2e468b5fc,ff66450302e1f9009d8995052c521c05,Credit Card,767.72,1,approved
23dabd186f1ddebbfe830d4ce62556be,5431fd71518e688178f1cd6f05f99818,Credit Card,182548.0,1,refunded
670ed922eb34e71854b55b3a7cb1fd82,2c750603b92ae99f8213f35de806941f,EMI,86740.53,12,approved
f15ac8d9985fda39b1698e03799eaf9d,f3ef954549b31f415afe9647a4fc2327,UPI,27672.91,1,refunded
71e2ecef44721d61536dff9838edeb43,5a364bfb521e70722bbdfb946dda4772,UPI,2766.62,1,approved
edd45c392531a2611027555c6ab58d65,4d093c9193b033b32d78397f9a2b5aaa,UPI,72631.91,1,approved
6058f422ee0b48e91d5a5577a6d21c37,4afe90823539d70b61a00defcf1ae847,UPI,750.89,1,approved
3cb92f39e32fd579a1dd3314b5d99d2d,0babafe466814f7abb82cd9647e976e1,Credit Card,10600.46,1,approved
04927b248123c7d77681ed761a192aa5,ee0cf0339118521ad32e552f49151fd5,UPI,41447.48,1,approved
f2778f78728127feb08ee25f9d8aa9ad,3d2b7f31ba08fe0c5199e9dcd727c61d,UPI,89321.41,1,failed
095b0a9a7ed45a4dfbb2a82f69da982d,bb8635e35c759b3e6c2fd1c7454e729e,EMI,88768.27,3,approved
afee31d4304244b3123a6dbdd6f52fa2,b66598f3a25e576c46d135e0010e987c,Debit Card,4600.23,1,approved
10490eb4f9d20dd806d90d51fc3968b4,c9f5e577e31cc3d9ad817ad7f1977609,COD,13156.03,1,approved
aabf34b919d82c2e4fd7a7f4c3b7b0b0,df045e78808c9824309a50ef48fe61bc,Credit Card,2491.54,1,approved
91c354796b38fe3c939a0c61c24753b7,a7e371fac76bf66fc691d3f9f0d2bfc5,UPI,8230.07,1,approved
